"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 04 00:36:05 GMT 2025","Sat Jan 04 00:36:06 GMT 2025","660","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","SaveQuestionAnswer_POST","SaveQuestionAnswer_POST",""
"passed","Sat Jan 04 00:36:05 GMT 2025","Sat Jan 04 00:36:05 GMT 2025","883","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","AllSavedQAList_GET","AllSavedQAList_GET",""
"passed","Sat Jan 04 00:35:51 GMT 2025","Sat Jan 04 00:35:52 GMT 2025","658","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Auth","Auth","LogoutUser_POST","LogoutUser_POST",""
"passed","Sat Jan 04 00:36:07 GMT 2025","Sat Jan 04 00:36:08 GMT 2025","907","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","RecentInterviews_GET","RecentInterviews_GET",""
"passed","Sat Jan 04 00:35:53 GMT 2025","Sat Jan 04 00:35:53 GMT 2025","702","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","InterviewList_GET","InterviewList_GET",""
"passed","Sat Jan 04 00:35:53 GMT 2025","Sat Jan 04 00:35:55 GMT 2025","1913","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","InterviewerDetails_GET","InterviewerDetails_GET",""
"passed","Sat Jan 04 00:35:50 GMT 2025","Sat Jan 04 00:35:51 GMT 2025","688","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Auth","Auth","UserDetails_GET","UserDetails_GET",""
"passed","Sat Jan 04 00:36:01 GMT 2025","Sat Jan 04 00:36:05 GMT 2025","3574","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","EndInterviewChat_POST","EndInterviewChat_POST",""
"passed","Sat Jan 04 00:35:57 GMT 2025","Sat Jan 04 00:36:00 GMT 2025","3088","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","GetQuestionFeedback_POST","GetQuestionFeedback_POST",""
"passed","Sat Jan 04 00:35:46 GMT 2025","Sat Jan 04 00:35:50 GMT 2025","3662","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Auth","Auth","LoginUser_POST","LoginUser_POST",""
"passed","Sat Jan 04 00:35:52 GMT 2025","Sat Jan 04 00:35:53 GMT 2025","1117","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","LoginUser_POST","LoginUser_POST",""
"passed","Sat Jan 04 00:36:00 GMT 2025","Sat Jan 04 00:36:01 GMT 2025","729","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","AddAnswer_POST","AddAnswer_POST",""
"passed","Sat Jan 04 00:36:06 GMT 2025","Sat Jan 04 00:36:07 GMT 2025","645","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","EditSavedAnswer_PUT","EditSavedAnswer_PUT",""
"passed","Sat Jan 04 00:35:55 GMT 2025","Sat Jan 04 00:35:57 GMT 2025","1764","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","ChatWithPersona_POST","ChatWithPersona_POST",""
