"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 08 01:10:16 GMT 2025","Wed Jan 08 01:10:17 GMT 2025","1650","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","InterviewerDetails_GET","InterviewerDetails_GET",""
"passed","Mon Jan 06 12:29:35 GMT 2025","Mon Jan 06 12:29:36 GMT 2025","1767","Default Suite","AI Job Interview Coach - Staging","ChangePassword","ChangePassword","changePassword_POST","changePassword_POST",""
"passed","Wed Jan 08 01:10:29 GMT 2025","Wed Jan 08 01:10:29 GMT 2025","557","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","AllSavedQAList_GET","AllSavedQAList_GET",""
"passed","Mon Jan 06 12:36:43 GMT 2025","Mon Jan 06 12:36:46 GMT 2025","3481","Default Suite","AI Job Interview Coach - Staging","ChangePassword","ChangePassword","LoginUser_POST","LoginUser_POST",""
"passed","Wed Jan 08 01:10:09 GMT 2025","Wed Jan 08 01:10:13 GMT 2025","3388","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Auth","Auth","LoginUser_POST","LoginUser_POST",""
"passed","Wed Jan 08 01:10:31 GMT 2025","Wed Jan 08 01:10:31 GMT 2025","763","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","RecentInterviews_GET","RecentInterviews_GET",""
"passed","Wed Jan 08 01:10:29 GMT 2025","Wed Jan 08 01:10:30 GMT 2025","548","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","SaveQuestionAnswer_POST","SaveQuestionAnswer_POST",""
"passed","Wed Jan 08 01:10:25 GMT 2025","Wed Jan 08 01:10:29 GMT 2025","4215","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","EndInterviewChat_POST","EndInterviewChat_POST",""
"passed","Wed Jan 08 01:10:15 GMT 2025","Wed Jan 08 01:10:16 GMT 2025","611","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","InterviewList_GET","InterviewList_GET",""
"passed","Wed Jan 08 01:10:30 GMT 2025","Wed Jan 08 01:10:30 GMT 2025","547","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","EditSavedAnswer_PUT","EditSavedAnswer_PUT",""
"passed","Mon Jan 06 12:07:33 GMT 2025","Mon Jan 06 12:07:37 GMT 2025","4087","Default Suite","AI Job Interview Coach - Staging","CreateUser","CreateUser","CreateAccount_POST","CreateAccount_POST",""
"passed","Mon Jan 06 12:07:37 GMT 2025","Mon Jan 06 12:07:37 GMT 2025","320","Default Suite","AI Job Interview Coach - Staging","CreateUser","CreateUser","ResendEmailVerification_POST","ResendEmailVerification_POST",""
"passed","Wed Jan 08 01:10:13 GMT 2025","Wed Jan 08 01:10:13 GMT 2025","574","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Auth","Auth","UserDetails_GET","UserDetails_GET",""
"passed","Wed Jan 08 01:10:20 GMT 2025","Wed Jan 08 01:10:24 GMT 2025","4205","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","GetQuestionFeedback_POST","GetQuestionFeedback_POST",""
"passed","Wed Jan 08 01:10:13 GMT 2025","Wed Jan 08 01:10:14 GMT 2025","546","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Auth","Auth","LogoutUser_POST","LogoutUser_POST",""
"passed","Mon Jan 06 12:36:46 GMT 2025","Mon Jan 06 12:36:48 GMT 2025","1842","Default Suite","AI Job Interview Coach - Staging","ChangePassword","ChangePassword","ChangePassword_POST","ChangePassword_POST",""
"passed","Wed Jan 08 01:10:24 GMT 2025","Wed Jan 08 01:10:25 GMT 2025","614","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","AddAnswer_POST","AddAnswer_POST",""
"passed","Wed Jan 08 01:10:17 GMT 2025","Wed Jan 08 01:10:20 GMT 2025","2417","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Mon Jan 06 12:07:37 GMT 2025","Mon Jan 06 12:07:37 GMT 2025","169","Default Suite","AI Job Interview Coach - Staging","CreateUser","CreateUser","ResetPassword_POST","ResetPassword_POST",""
"passed","Wed Jan 08 01:10:14 GMT 2025","Wed Jan 08 01:10:15 GMT 2025","1178","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","LoginUser_POST","LoginUser_POST",""
"passed","Mon Jan 06 12:36:48 GMT 2025","Mon Jan 06 12:36:48 GMT 2025","192","Default Suite","AI Job Interview Coach - Staging","ChangePassword","ChangePassword","DeleteUser_DELETE","DeleteUser_DELETE",""
