"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 29 00:40:42 GMT 2024","Sun Dec 29 00:40:44 GMT 2024","1963","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","InterviewerDetails_GET","InterviewerDetails_GET",""
"passed","Sun Dec 29 00:40:57 GMT 2024","Sun Dec 29 00:40:58 GMT 2024","966","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","RecentInterviews_GET","RecentInterviews_GET",""
"passed","Sun Dec 29 00:40:40 GMT 2024","Sun Dec 29 00:40:40 GMT 2024","713","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Auth","Auth","LogoutUser_POST","LogoutUser_POST",""
"passed","Sun Dec 29 00:40:55 GMT 2024","Sun Dec 29 00:40:56 GMT 2024","961","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","AllSavedQAList_GET","AllSavedQAList_GET",""
"passed","Sun Dec 29 00:40:50 GMT 2024","Sun Dec 29 00:40:55 GMT 2024","4645","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","EndInterviewChat_POST","EndInterviewChat_POST",""
"passed","Sun Dec 29 00:40:44 GMT 2024","Sun Dec 29 00:40:46 GMT 2024","2069","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Sun Dec 29 00:40:56 GMT 2024","Sun Dec 29 00:40:57 GMT 2024","703","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","SaveQuestionAnswer_POST","SaveQuestionAnswer_POST",""
"passed","Sun Dec 29 00:40:57 GMT 2024","Sun Dec 29 00:40:57 GMT 2024","704","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","EditSavedAnswer_PUT","EditSavedAnswer_PUT",""
"passed","Sun Dec 29 00:40:50 GMT 2024","Sun Dec 29 00:40:50 GMT 2024","773","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","AddAnswer_POST","AddAnswer_POST",""
"passed","Sun Dec 29 00:40:35 GMT 2024","Sun Dec 29 00:40:39 GMT 2024","3584","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Auth","Auth","LoginUser_POST","LoginUser_POST",""
"passed","Sun Dec 29 00:40:42 GMT 2024","Sun Dec 29 00:40:42 GMT 2024","765","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","InterviewList_GET","InterviewList_GET",""
"passed","Sun Dec 29 00:40:39 GMT 2024","Sun Dec 29 00:40:40 GMT 2024","749","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Auth","Auth","UserDetails_GET","UserDetails_GET",""
"passed","Sun Dec 29 00:40:40 GMT 2024","Sun Dec 29 00:40:42 GMT 2024","1208","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","LoginUser_POST","LoginUser_POST",""
"passed","Sun Dec 29 00:40:46 GMT 2024","Sun Dec 29 00:40:50 GMT 2024","3094","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","GetQuestionFeedback_POST","GetQuestionFeedback_POST",""
