"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 00:36:44 GMT 2025","Fri Jan 03 00:36:45 GMT 2025","718","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","InterviewList_GET","InterviewList_GET",""
"passed","Fri Jan 03 00:36:46 GMT 2025","Fri Jan 03 00:36:52 GMT 2025","5568","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Fri Jan 03 00:36:45 GMT 2025","Fri Jan 03 00:36:46 GMT 2025","1819","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","InterviewerDetails_GET","InterviewerDetails_GET",""
"passed","Fri Jan 03 00:36:42 GMT 2025","Fri Jan 03 00:36:43 GMT 2025","671","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Auth","Auth","LogoutUser_POST","LogoutUser_POST",""
"passed","Fri Jan 03 00:36:52 GMT 2025","Fri Jan 03 00:36:56 GMT 2025","4337","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","GetQuestionFeedback_POST","GetQuestionFeedback_POST",""
"passed","Fri Jan 03 00:36:41 GMT 2025","Fri Jan 03 00:36:42 GMT 2025","686","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Auth","Auth","UserDetails_GET","UserDetails_GET",""
"passed","Fri Jan 03 00:36:57 GMT 2025","Fri Jan 03 00:37:01 GMT 2025","4151","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","EndInterviewChat_POST","EndInterviewChat_POST",""
"passed","Fri Jan 03 00:36:37 GMT 2025","Fri Jan 03 00:36:41 GMT 2025","3850","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Auth","Auth","LoginUser_POST","LoginUser_POST",""
"passed","Fri Jan 03 00:36:56 GMT 2025","Fri Jan 03 00:36:57 GMT 2025","729","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","AddAnswer_POST","AddAnswer_POST",""
"passed","Fri Jan 03 00:37:02 GMT 2025","Fri Jan 03 00:37:03 GMT 2025","668","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","SaveQuestionAnswer_POST","SaveQuestionAnswer_POST",""
"passed","Fri Jan 03 00:37:03 GMT 2025","Fri Jan 03 00:37:04 GMT 2025","896","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","RecentInterviews_GET","RecentInterviews_GET",""
"passed","Fri Jan 03 00:37:03 GMT 2025","Fri Jan 03 00:37:03 GMT 2025","645","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","EditSavedAnswer_PUT","EditSavedAnswer_PUT",""
"passed","Fri Jan 03 00:36:43 GMT 2025","Fri Jan 03 00:36:44 GMT 2025","1204","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","LoginUser_POST","LoginUser_POST",""
"passed","Fri Jan 03 00:37:01 GMT 2025","Fri Jan 03 00:37:02 GMT 2025","911","AI Job Interview Coach Staging API","C:/Users/visha/IdeaProjects/AI_Coach","Interview","Interview","AllSavedQAList_GET","AllSavedQAList_GET",""
