"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 06 12:07:37 GMT 2025","Mon Jan 06 12:07:37 GMT 2025","169","Default Suite","AI Job Interview Coach - Staging","CreateUser","CreateUser","ResetPassword_POST","ResetPassword_POST",""
"passed","Tue Jan 07 12:14:20 GMT 2025","Tue Jan 07 12:14:22 GMT 2025","2224","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","ChatWithPersona_POST","ChatWithPersona_POST",""
"passed","Mon Jan 06 12:07:37 GMT 2025","Mon Jan 06 12:07:37 GMT 2025","320","Default Suite","AI Job Interview Coach - Staging","CreateUser","CreateUser","ResendEmailVerification_POST","ResendEmailVerification_POST",""
"passed","Tue Jan 07 12:14:22 GMT 2025","Tue Jan 07 12:14:27 GMT 2025","4299","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","GetQuestionFeedback_POST","GetQuestionFeedback_POST",""
"passed","Tue Jan 07 12:14:17 GMT 2025","Tue Jan 07 12:14:18 GMT 2025","708","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","InterviewList_GET","InterviewList_GET",""
"passed","Mon Jan 06 12:36:46 GMT 2025","Mon Jan 06 12:36:48 GMT 2025","1842","Default Suite","AI Job Interview Coach - Staging","ChangePassword","ChangePassword","ChangePassword_POST","ChangePassword_POST",""
"passed","Tue Jan 07 12:14:16 GMT 2025","Tue Jan 07 12:14:17 GMT 2025","1237","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","LoginUser_POST","LoginUser_POST",""
"passed","Mon Jan 06 12:07:33 GMT 2025","Mon Jan 06 12:07:37 GMT 2025","4087","Default Suite","AI Job Interview Coach - Staging","CreateUser","CreateUser","CreateAccount_POST","CreateAccount_POST",""
"skipped","Tue Jan 07 12:14:33 GMT 2025","Tue Jan 07 12:14:33 GMT 2025","1","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","EditSavedAnswer_PUT","EditSavedAnswer_PUT",""
"passed","Tue Jan 07 12:14:33 GMT 2025","Tue Jan 07 12:14:33 GMT 2025","890","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","RecentInterviews_GET","RecentInterviews_GET",""
"passed","Tue Jan 07 12:14:18 GMT 2025","Tue Jan 07 12:14:20 GMT 2025","1964","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","InterviewerDetails_GET","InterviewerDetails_GET",""
"passed","Tue Jan 07 12:14:15 GMT 2025","Tue Jan 07 12:14:16 GMT 2025","654","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Auth","Auth","LogoutUser_POST","LogoutUser_POST",""
"passed","Tue Jan 07 12:14:27 GMT 2025","Tue Jan 07 12:14:32 GMT 2025","4647","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","EndInterviewChat_POST","EndInterviewChat_POST",""
"skipped","Tue Jan 07 12:14:33 GMT 2025","Tue Jan 07 12:14:33 GMT 2025","0","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","SaveQuestionAnswer_POST","SaveQuestionAnswer_POST",""
"passed","Tue Jan 07 12:14:27 GMT 2025","Tue Jan 07 12:14:27 GMT 2025","734","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","AddAnswer_POST","AddAnswer_POST",""
"passed","Mon Jan 06 12:36:43 GMT 2025","Mon Jan 06 12:36:46 GMT 2025","3481","Default Suite","AI Job Interview Coach - Staging","ChangePassword","ChangePassword","LoginUser_POST","LoginUser_POST",""
"passed","Mon Jan 06 12:36:48 GMT 2025","Mon Jan 06 12:36:48 GMT 2025","192","Default Suite","AI Job Interview Coach - Staging","ChangePassword","ChangePassword","DeleteUser_DELETE","DeleteUser_DELETE",""
"passed","Mon Jan 06 12:29:35 GMT 2025","Mon Jan 06 12:29:36 GMT 2025","1767","Default Suite","AI Job Interview Coach - Staging","ChangePassword","ChangePassword","changePassword_POST","changePassword_POST",""
"passed","Tue Jan 07 12:14:11 GMT 2025","Tue Jan 07 12:14:15 GMT 2025","3891","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Auth","Auth","LoginUser_POST","LoginUser_POST",""
"passed","Tue Jan 07 12:14:15 GMT 2025","Tue Jan 07 12:14:15 GMT 2025","688","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Auth","Auth","UserDetails_GET","UserDetails_GET",""
"broken","Tue Jan 07 12:14:32 GMT 2025","Tue Jan 07 12:14:33 GMT 2025","669","AI Job Interview Coach Staging API","C:\Users\visha\IdeaProjects\AI Job Interview Coach - Staging","Interview","Interview","AllSavedQAList_GET","AllSavedQAList_GET",""
